rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/approx_kl,train/entropy_loss,train/n_updates,train/loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/std,train/value_loss,train/learning_rate,train/clip_range
435.3884102500001,725.33,508,958464,117,1883,0.04019194,-19.63762601017952,1160,2.118276834487915,0.38614501953125,0.8297324180603027,-0.03270904452874675,1.2476953268051147,7.74855679012835,0.0003,0.2
445.8863814000001,740.31,509,966656,118,1896,0.016801726,-19.693247598409652,1170,2.7361907958984375,0.21058349609375,0.8683750629425049,-0.035624319473572544,1.2527450323104858,11.002270303666592,0.0003,0.2
452.6623521299999,748.84,510,974848,119,1908,0.044070028,-19.72428986430168,1180,1.5297545194625854,0.39111328125,0.771668553352356,-0.03095375248376513,1.2554025650024414,5.782277557253837,0.0003,0.2
456.84767539,756.62,511,983040,120,1921,0.018836359,-19.744731158018112,1190,3.5637807846069336,0.23260498046875,0.860527515411377,-0.03378002138197189,1.2566664218902588,7.306150929629803,0.0003,0.2
463.45845548,767.84,512,991232,121,1933,0.03414236,-19.7820024728775,1200,1.5897705554962158,0.35228271484375,0.7970441579818726,-0.036005884018959475,1.2625479698181152,4.770466973632574,0.0003,0.2
479.86456803,793.22,513,999424,122,1946,0.030446924,-19.82203847169876,1210,1.1051290035247803,0.31744384765625,0.8919727802276611,-0.0367759848741116,1.2636162042617798,3.956816003844142,0.0003,0.2
476.99028439999995,787.37,514,1007616,123,1959,0.016963966,-19.816532772779464,1220,5.082761287689209,0.21239013671875,0.8169583678245544,-0.03503758079241379,1.263347864151001,8.307739339768887,0.0003,0.2
484.5734731,799.49,515,1015808,124,1971,0.028204411,-19.83283351659775,1230,0.9837679862976074,0.30260009765625,0.9139728546142578,-0.036507378880196485,1.2656832933425903,3.846594663336873,0.0003,0.2
472.96759926,779.88,515,1024000,125,1984,0.05242178,-19.85724127292633,1240,0.9721723198890686,0.45379638671875,0.8825342059135437,-0.03131879056309117,1.2698054313659668,2.9754205487668512,0.0003,0.2
469.1955031399999,772.92,516,1032192,126,1997,0.015597414,-19.898517966270447,1250,2.3417162895202637,0.21689453125,0.9005689024925232,-0.032727702378178944,1.273419976234436,9.392686746269465,0.0003,0.2
480.35134051999995,790.04,517,1040384,127,2009,0.02131202,-19.931531286239625,1260,3.813711404800415,0.246240234375,0.8904984593391418,-0.035382520080747784,1.2764919996261597,6.10997605510056,0.0003,0.2
485.82736336999994,797.83,518,1048576,128,2022,0.034507513,-19.979968988895415,1270,1.6852848529815674,0.33013916015625,0.8400295972824097,-0.036540619481820615,1.2835886478424072,4.503896567970514,0.0003,0.2
493.68946014,808.19,519,1056768,129,2035,0.048095956,-20.026033300161362,1280,0.45203888416290283,0.4054931640625,0.8214329481124878,-0.03616724060048,1.2879054546356201,2.2535596091300247,0.0003,0.2
483.65150146,790.6,520,1064960,130,2047,0.03079706,-20.069113355875015,1290,0.543729305267334,0.3324951171875,0.8649870157241821,-0.033630615382571706,1.2922483682632446,4.0488458655774595,0.0003,0.2
487.1101037,794.34,520,1073152,131,2060,0.015324909,-20.105241018533707,1300,3.6884357929229736,0.20042724609375,0.8922339081764221,-0.03220643396343803,1.2952455282211304,7.079031883180141,0.0003,0.2
496.45076228,808.33,521,1081344,132,2072,0.05629746,-20.15601548552513,1310,1.0502922534942627,0.48416748046875,0.8400659561157227,-0.03601694637109176,1.303087830543518,2.5291638758033512,0.0003,0.2
497.7823819800001,809.07,522,1089536,133,2085,0.04871455,-20.234604156017305,1320,0.26744210720062256,0.46405029296875,0.8135990500450134,-0.030092710938333767,1.3100968599319458,2.023114067874849,0.0003,0.2
490.34396094999994,795.38,523,1097728,134,2098,0.01289216,-20.27172549366951,1330,0.9174192547798157,0.15150146484375,0.8852750658988953,-0.02772794456468546,1.3150782585144043,4.498801120370627,0.0003,0.2
501.48296237,810.8,523,1105920,135,2110,0.010734315,-20.31387585401535,1340,3.707221031188965,0.11578369140625,0.8948545455932617,-0.027230536883871538,1.3187452554702759,9.82987025603652,0.0003,0.2
505.2882338,816.52,524,1114112,136,2123,0.010963826,-20.34292957186699,1350,2.8885879516601562,0.124267578125,0.8985286951065063,-0.029174216320097913,1.3216204643249512,10.559905605763197,0.0003,0.2
485.47589086000005,785.51,525,1122304,137,2136,0.011852982,-20.373582565784453,1360,5.568887710571289,0.13826904296875,0.8635291457176208,-0.029745782048848923,1.3253939151763916,13.519246181100607,0.0003,0.2
