rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/value_loss,train/explained_variance,train/std,train/loss,train/n_updates,train/learning_rate
88.14398674,839,261.73,36,351,294912,-0.04569448417169042,0.018524189,0.2,0.2173095703125,-17.48109363913536,11.934217643737792,0.8398093581199646,1.0386958122253418,4.973713397979736,350,0.0003
100.91319443,853,288.93,37,355,303104,-0.04726240855452488,0.01863126,0.2,0.22894287109375,-17.463463449478148,12.475615611672401,0.8664265275001526,1.0381699800491333,5.949669361114502,360,0.0003
115.5921663,866,322.29,38,359,311296,-0.044959552362706746,0.019074734,0.2,0.22598876953125,-17.472850757837296,13.290791058540345,0.8495107889175415,1.0386780500411987,5.781574249267578,370,0.0003
124.79763640999998,880,342.25,39,362,319488,-0.04872609057056252,0.023914961,0.2,0.26429443359375,-17.502147156000138,10.84995501935482,0.8345358371734619,1.0413333177566528,4.938699722290039,380,0.0003
142.43125829000002,893,385.28,40,366,327680,-0.04650705733947689,0.021979716,0.2,0.25196533203125,-17.530688762664795,9.949193060398102,0.8312305808067322,1.043994426727295,4.406837463378906,390,0.0003
157.45333684,906,415.83,41,370,335872,-0.04735860223008785,0.023036845,0.2,0.26397705078125,-17.537774670124055,8.61358785033226,0.8249285817146301,1.044630527496338,5.721060276031494,400,0.0003
183.61759911999997,919,471.32,42,374,344064,-0.04772559968259884,0.025431562,0.2,0.2885498046875,-17.54471885561943,7.230022025108338,0.8462235331535339,1.0446478128433228,3.0629754066467285,410,0.0003
202.38580392999995,933,512.7,43,377,352256,-0.048001138856488976,0.02563952,0.2,0.28841552734375,-17.569028413295747,5.8992253638803955,0.8263688087463379,1.0468274354934692,1.8966751098632812,420,0.0003
221.61155751,945,556.72,44,381,360448,-0.044378801168932114,0.019801557,0.2,0.22904052734375,-17.581323462724686,9.157803060114384,0.8403211236000061,1.048686146736145,4.588585376739502,430,0.0003
230.47919351000004,958,571.96,45,384,368640,-0.04819321870963904,0.026793543,0.2,0.30706787109375,-17.61506767272949,5.2992264471948145,0.8000521063804626,1.0519484281539917,1.6575653553009033,440,0.0003
252.97310439,971,615.65,46,387,376832,-0.041900589104625394,0.019900609,0.2,0.233544921875,-17.63596830368042,8.05833647698164,0.7543578743934631,1.0525025129318237,2.948915958404541,450,0.0003
273.71771117000003,984,657.68,47,391,385024,-0.04338045099575538,0.02286223,0.2,0.25009765625,-17.66722604036331,5.786790243536234,0.7925631403923035,1.0575226545333862,1.4417754411697388,460,0.0003
294.83108393000003,996,699.62,48,394,393216,-0.04101768957334571,0.022350486,0.2,0.26280517578125,-17.72855967283249,7.655454333126545,0.7887300252914429,1.0615837574005127,2.073782444000244,470,0.0003
307.40370569,1009,723.07,49,397,401408,-0.04729430287989089,0.029487822,0.2,0.3344482421875,-17.7443317592144,4.636824224889279,0.7995485067367554,1.0621780157089233,2.0898075103759766,480,0.0003
321.14394577,1022,748.37,50,400,409600,-0.042347150413843335,0.03253222,0.2,0.32943115234375,-17.76321216225624,3.893073684722185,0.7391026020050049,1.0638939142227173,1.2473324537277222,490,0.0003
331.03132944000004,1034,763.99,51,403,417792,-0.04043521350249648,0.026289504,0.2,0.292724609375,-17.79563640356064,3.3611616853624584,0.7948188781738281,1.067759394645691,0.7423285245895386,500,0.0003
340.45412268,1047,777.02,52,406,425984,-0.03878276887880929,0.029222371,0.2,0.337939453125,-17.83161969780922,3.877989486604929,0.8078867197036743,1.0704994201660156,0.9534382820129395,510,0.0003
350.90155905,1060,793.08,53,409,434176,-0.03572832248028135,0.030562,0.2,0.341259765625,-17.880943769216536,2.7716576404869557,0.7520057559013367,1.0765602588653564,0.5112968683242798,520,0.0003
356.65042845000005,1072,795.88,54,412,442368,-0.03457350176759064,0.016297815,0.2,0.19715576171875,-17.921508759260178,5.283444654941559,0.8209204077720642,1.0789204835891724,1.828885793685913,530,0.0003
356.40779662999995,1085,789.76,55,414,450560,-0.035880178156367036,0.01619698,0.2,0.19462890625,-17.950701570510866,5.204402551800013,0.8282569050788879,1.0817070007324219,2.0314416885375977,540,0.0003
365.6819294600001,1098,803.92,56,417,458752,-0.03556181025123806,0.015440067,0.2,0.18709716796875,-17.97742030620575,5.773385543376207,0.8526276350021362,1.083996295928955,2.9876952171325684,550,0.0003
368.37477566999985,1111,804.4,57,420,466944,-0.042590182176354574,0.03097074,0.2,0.32735595703125,-17.993066960573195,3.2748430091887712,0.7947546243667603,1.0840680599212646,2.2493557929992676,560,0.0003
367.88581251999994,1124,796.71,58,422,475136,-0.03414531361777336,0.01889871,0.2,0.22850341796875,-18.010757899284364,4.817417827621102,0.8236865401268005,1.0861867666244507,1.300650954246521,570,0.0003
370.52031185,1137,797.12,59,424,483328,-0.037654366892093095,0.026091343,0.2,0.283642578125,-18.030401718616485,3.6359884209930895,0.7453858852386475,1.0889971256256104,0.7644742131233215,580,0.0003
370.89838793,1150,795.34,60,427,491520,-0.03773468476792914,0.026367133,0.2,0.2716552734375,-18.085719686746597,2.7646596774458887,0.7924175262451172,1.0942705869674683,1.2546637058258057,590,0.0003
361.84431407999995,1162,773.07,61,429,499712,-0.03562629876905703,0.016153209,0.2,0.17669677734375,-18.115903067588807,5.025974918156862,0.8489444255828857,1.0961180925369263,1.6496007442474365,600,0.0003
368.25137149999995,1175,780.17,62,432,507904,-0.037546039537119213,0.01959481,0.2,0.2229736328125,-18.15076352953911,4.167874402552843,0.8726328611373901,1.1003316640853882,1.4413011074066162,610,0.0003
