rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,train/policy_gradient_loss,train/loss,train/approx_kl,train/std,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction
487.62390085,2077,1064960,130,512,797.63,-0.03254627534079191,2.3458900451660156,0.041563835,1.3226886987686157,-20.337807416915894,0.2,4.677320430055261,1290,0.0003,0.8393292427062988,0.37354736328125
492.84872155,2090,1073152,131,513,805.81,-0.029374923900468274,1.3411684036254883,0.051190518,1.329043984413147,-20.414666610956193,0.2,3.3849230129271746,1300,0.0003,0.885155439376831,0.4540283203125
491.9081993,2103,1081344,132,514,805.64,-0.03282928935077507,3.8713021278381348,0.018658,1.3339234590530396,-20.446147298812868,0.2,9.577335036545993,1310,0.0003,0.7960156202316284,0.219482421875
495.8275765,2115,1089536,133,514,810.86,-0.03415744713420281,3.4992432594299316,0.017199447,1.3372913599014282,-20.484500831365587,0.2,11.65376637428999,1320,0.0003,0.8405782580375671,0.21207275390625
497.1115508499999,2128,1097728,134,515,810.67,-0.03697105143801309,2.1682510375976562,0.024417471,1.341330885887146,-20.517109662294388,0.2,6.5927856840193275,1330,0.0003,0.8484715223312378,0.2778076171875
501.90741712000005,2141,1105920,135,516,818.38,-0.03188704399290145,1.1393346786499023,0.038282413,1.3471962213516235,-20.572747033834457,0.2,4.406194861233234,1340,0.0003,0.8647476434707642,0.3444580078125
506.46195122000006,2153,1114112,136,517,826.91,-0.031835636457617514,1.0521472692489624,0.03770356,1.352971076965332,-20.61185124516487,0.2,4.889511284604668,1350,0.0003,0.8689793348312378,0.35211181640625
506.2929131500001,2165,1122304,137,518,825.23,-0.02969839897341444,2.2844200134277344,0.05266831,1.35678231716156,-20.65925206542015,0.2,3.6394398611038925,1360,0.0003,0.846744179725647,0.44073486328125
510.40582838,2178,1130496,138,518,831.97,-0.028331203926791206,1.5777839422225952,0.019432973,1.3611074686050415,-20.69129947423935,0.2,5.5630846954882145,1370,0.0003,0.8774210214614868,0.22625732421875
505.35501668999996,2190,1138688,139,519,825.06,-0.03104705853256746,3.7557263374328613,0.022546422,1.3611208200454712,-20.702474945783614,0.2,6.74673426374793,1380,0.0003,0.8265353441238403,0.22518310546875
506.1349262199999,2203,1146880,140,520,826.97,-0.029590604131954024,1.3058452606201172,0.028137691,1.3673968315124512,-20.755900698900223,0.2,5.876784437149763,1390,0.0003,0.8536583781242371,0.31104736328125
507.53422408,2216,1155072,141,521,827.28,-0.03182665315107443,1.5118088722229004,0.020276248,1.3693803548812866,-20.775927925109862,0.2,7.449016262590885,1400,0.0003,0.8786918520927429,0.24127197265625
517.91212616,2228,1163264,142,521,841.32,-0.02956807215086883,2.5982742309570312,0.01761191,1.3711389303207397,-20.79698301553726,0.2,6.056861637532711,1410,0.0003,0.8195391893386841,0.21043701171875
516.01545706,2241,1171456,143,522,836.81,-0.03208206295239506,1.9244158267974854,0.033356413,1.375646948814392,-20.824725663661958,0.2,4.315771508216858,1420,0.0003,0.8605972528457642,0.3099365234375
527.0200664300002,2254,1179648,144,523,852.3,-0.03525630454605562,1.3442199230194092,0.03062669,1.380965232849121,-20.860996812582016,0.2,4.5522205393761395,1430,0.0003,0.8214795589447021,0.29093017578125
517.7865256299999,2266,1187840,145,524,837.42,-0.028271263756323606,0.2248532772064209,0.06559179,1.3925238847732544,-20.955301421880723,0.2,1.522191632539034,1440,0.0003,0.8735809922218323,0.520166015625
504.04527851,2279,1196032,146,524,814.73,-0.025843586256087292,2.6603775024414062,0.013114582,1.3980216979980469,-21.0123528778553,0.2,6.3040419586002825,1450,0.0003,0.8510332107543945,0.16551513671875
509.3392268400001,2292,1204224,147,525,821.74,-0.03064445267809788,0.8285212516784668,0.014283162,1.402603030204773,-21.054945200681686,0.2,5.236538266390562,1460,0.0003,0.9064366817474365,0.15574951171875
