time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/loss,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/clip_fraction,train/value_loss,train/entropy_loss,train/learning_rate,train/std
147456,84.87,498,295,18,18.384763,3.7746706008911133,0.2,0.842170000076294,-0.04203888032570831,170,0.015815463,0.18253173828125,10.219825503230094,-17.35175746679306,0.0003,1.0274850130081177
155648,92.03,522,298,19,20.85476831,4.587830543518066,0.2,0.8442703485488892,-0.042312880729150494,180,0.015399155,0.1815185546875,10.053320065140724,-17.348342472314833,0.0003,1.0271294116973877
163840,83.57,546,299,20,18.60582871,4.8139567375183105,0.2,0.8543474078178406,-0.04079397117093322,190,0.014104197,0.16497802734375,10.367565481364727,-17.345774894952775,0.0003,1.026634931564331
172032,91.79,571,301,21,22.627697429999994,4.600397109985352,0.2,0.8671503067016602,-0.041382123080984455,200,0.01480822,0.1757568359375,9.917201732099056,-17.356264823675154,0.0003,1.0280842781066895
180224,103.31,599,300,22,24.50542659,3.8663699626922607,0.2,0.860716700553894,-0.04267727489786921,210,0.015569045,0.19259033203125,10.739027774333954,-17.356307405233384,0.0003,1.0281363725662231
188416,106.36,634,296,23,27.712909219999997,5.751946449279785,0.2,0.8586667776107788,-0.04159284869892872,220,0.0147127425,0.17315673828125,10.517044001817704,-17.388058054447175,0.0003,1.0315417051315308
196608,105.22,670,293,24,28.65025813,5.1276984214782715,0.2,0.8614742755889893,-0.041321163398970386,230,0.015332315,0.17734375,11.135425016283989,-17.417508453130722,0.0003,1.0342497825622559
204800,116.91,705,290,25,29.42593162,5.10099983215332,0.2,0.8598987460136414,-0.042046039686101724,240,0.01496982,0.19019775390625,11.736820489168167,-17.449143081903458,0.0003,1.0370200872421265
212992,112.93,737,288,26,29.002257070000006,3.8254075050354004,0.2,0.8687328100204468,-0.04346802247600863,250,0.016102562,0.195849609375,11.145593048632145,-17.490073364973068,0.0003,1.0403889417648315
221184,117.11,769,287,27,31.933577419999995,5.087921619415283,0.2,0.8554938435554504,-0.044620671682059763,260,0.016493347,0.1962890625,12.563807842135429,-17.51265906095505,0.0003,1.0414904356002808
229376,130.9,799,286,28,36.91894221,5.218307018280029,0.2,0.8620314002037048,-0.04365805734414607,270,0.016712617,0.19180908203125,12.790371072292327,-17.505220276117324,0.0003,1.0406118631362915
237568,142.33,828,286,29,41.54048220000001,6.183138847351074,0.2,0.8413766026496887,-0.04227282918582205,280,0.015355071,0.18447265625,15.360311388969421,-17.526024967432022,0.0003,1.0429950952529907
245760,144.82,856,287,30,42.46242631,5.4124250411987305,0.2,0.8678687810897827,-0.04474603577255039,290,0.017095514,0.20150146484375,12.467616477608681,-17.544660806655884,0.0003,1.0447379350662231
253952,155.65,883,287,31,46.96883319999998,6.622432231903076,0.2,0.8493752479553223,-0.04538121623190818,300,0.016934004,0.2026123046875,13.89105566740036,-17.55171002149582,0.0003,1.0452073812484741
262144,175.32,907,288,32,56.634365800000005,7.057549476623535,0.2,0.8623854517936707,-0.044646066687710116,310,0.016214997,0.19456787109375,14.289264252781868,-17.561275011301042,0.0003,1.0458096265792847
270336,204.78,931,290,33,67.37804126,6.5758514404296875,0.2,0.8025360703468323,-0.045313474477734414,320,0.018251678,0.21011962890625,15.068582063913345,-17.550010514259338,0.0003,1.044127106666565
278528,224.71,954,291,34,76.75788143999999,5.863962650299072,0.2,0.8229944705963135,-0.04605174256466853,330,0.018152468,0.201171875,15.43414064347744,-17.526596343517305,0.0003,1.0421406030654907
286720,235.32,974,294,35,80.70192361000001,5.0064826011657715,0.2,0.8605402112007141,-0.04385905311501119,340,0.017327089,0.20606689453125,14.433951744437218,-17.513873171806335,0.0003,1.0409713983535767
294912,275.85,987,298,36,98.10870273,5.303601264953613,0.2,0.8562080264091492,-0.04557123606064124,350,0.018381933,0.2163330078125,12.992972567677498,-17.508274734020233,0.0003,1.0419319868087769
303104,294.28,1001,302,37,107.29812847,5.69127082824707,0.2,0.8380281329154968,-0.04530503069690894,360,0.020002715,0.22430419921875,11.57779632806778,-17.513326102495192,0.0003,1.0415118932724
311296,313.08,1015,306,38,116.94513611,4.520251750946045,0.2,0.8735995888710022,-0.04695888421993004,370,0.019354537,0.23187255859375,12.217479793727398,-17.51194697022438,0.0003,1.0417128801345825
319488,323.49,1029,310,39,122.29584117,6.870338439941406,0.2,0.8831744194030762,-0.044898304475646,380,0.018354531,0.21927490234375,13.399298629164695,-17.526250648498536,0.0003,1.0431519746780396
327680,350.69,1041,314,40,132.68692842000002,4.323259353637695,0.2,0.8545621633529663,-0.04551226237526862,390,0.019065797,0.22578125,12.59170329272747,-17.526233768463136,0.0003,1.0426357984542847
335872,377.79,1053,318,41,145.27096572,3.212003707885742,0.2,0.8191496729850769,-0.04753826347332506,400,0.025317788,0.28304443359375,7.974639144539833,-17.54836866259575,0.0003,1.0444412231445312
344064,413.41,1066,322,42,162.02733049,1.5837180614471436,0.2,0.8370447158813477,-0.04693438544054516,410,0.02209558,0.26829833984375,7.274599858373404,-17.52841780781746,0.0003,1.0428709983825684
352256,448.6,1079,326,43,176.10463865000003,4.847378730773926,0.2,0.8483518362045288,-0.041779384462279266,420,0.017980538,0.221435546875,12.152346666157246,-17.55811031460762,0.0003,1.0465847253799438
360448,505.48,1091,330,44,200.90520473,4.122461318969727,0.2,0.8497881889343262,-0.04333962015953148,430,0.020220846,0.226904296875,10.094715751707554,-17.58892077803612,0.0003,1.0496026277542114
368640,543.76,1103,333,45,218.31631311,3.740226984024048,0.2,0.7574678659439087,-0.04283760516918846,440,0.025597135,0.2680908203125,7.985664461553097,-17.625467950105666,0.0003,1.0531851053237915
